"","Scenario","Location","Vegetation","Year","Decade","Avg"
"4536","SRES A1B","Northwest Interior Forest North","White Spruce",2036,2030,105998
"4537","SRES A1B","Northwest Interior Forest North","White Spruce",2037,2030,105919
"4538","SRES A1B","Northwest Interior Forest North","White Spruce",2038,2030,106595
"4539","SRES A1B","Northwest Interior Forest North","White Spruce",2039,2030,107282
"4540","SRES A1B","Northwest Interior Forest North","White Spruce",2040,2040,104997
"4541","SRES A1B","Northwest Interior Forest North","White Spruce",2041,2040,105756
"4542","SRES A1B","Northwest Interior Forest North","White Spruce",2042,2040,106183
"4543","SRES A1B","Northwest Interior Forest North","White Spruce",2043,2040,106186
"4544","SRES A1B","Northwest Interior Forest North","White Spruce",2044,2040,106771
"4545","SRES A1B","Northwest Interior Forest North","White Spruce",2045,2040,106390
"4546","SRES A1B","Northwest Interior Forest North","White Spruce",2046,2040,106053
"4547","SRES A1B","Northwest Interior Forest North","White Spruce",2047,2040,104802
"4548","SRES A1B","Northwest Interior Forest North","White Spruce",2048,2040,105557
"4549","SRES A1B","Northwest Interior Forest North","White Spruce",2049,2040,104884
"4550","SRES A1B","Northwest Interior Forest North","White Spruce",2050,2050,105464
"4551","SRES A1B","Northwest Interior Forest North","White Spruce",2051,2050,104050
"4552","SRES A1B","Northwest Interior Forest North","White Spruce",2052,2050,104122
"4553","SRES A1B","Northwest Interior Forest North","White Spruce",2053,2050,104770
"4554","SRES A1B","Northwest Interior Forest North","White Spruce",2054,2050,104479
"4555","SRES A1B","Northwest Interior Forest North","White Spruce",2055,2050,104587
"4556","SRES A1B","Northwest Interior Forest North","White Spruce",2056,2050,104168
"4557","SRES A1B","Northwest Interior Forest North","White Spruce",2057,2050,101240
"4558","SRES A1B","Northwest Interior Forest North","White Spruce",2058,2050,101101
"4559","SRES A1B","Northwest Interior Forest North","White Spruce",2059,2050,100779
"4560","SRES A1B","Northwest Interior Forest North","White Spruce",2060,2060,101238
"4561","SRES A1B","Northwest Interior Forest North","White Spruce",2061,2060,99785
"4562","SRES A1B","Northwest Interior Forest North","White Spruce",2062,2060,100397
"4563","SRES A1B","Northwest Interior Forest North","White Spruce",2063,2060,100967
"4564","SRES A1B","Northwest Interior Forest North","White Spruce",2064,2060,101202
"4565","SRES A1B","Northwest Interior Forest North","White Spruce",2065,2060,101262
"4566","SRES A1B","Northwest Interior Forest North","White Spruce",2066,2060,101928
"4567","SRES A1B","Northwest Interior Forest North","White Spruce",2067,2060,102488
"4568","SRES A1B","Northwest Interior Forest North","White Spruce",2068,2060,101442
"4569","SRES A1B","Northwest Interior Forest North","White Spruce",2069,2060,100848
"4570","SRES A1B","Northwest Interior Forest North","White Spruce",2070,2070,101585
"4571","SRES A1B","Northwest Interior Forest North","White Spruce",2071,2070,100900
"4572","SRES A1B","Northwest Interior Forest North","White Spruce",2072,2070,96109
"4573","SRES A1B","Northwest Interior Forest North","White Spruce",2073,2070,96550
"4574","SRES A1B","Northwest Interior Forest North","White Spruce",2074,2070,97021
"4575","SRES A1B","Northwest Interior Forest North","White Spruce",2075,2070,97666
"4576","SRES A1B","Northwest Interior Forest North","White Spruce",2076,2070,97926
"4577","SRES A1B","Northwest Interior Forest North","White Spruce",2077,2070,98793
"4578","SRES A1B","Northwest Interior Forest North","White Spruce",2078,2070,98265
"4579","SRES A1B","Northwest Interior Forest North","White Spruce",2079,2070,98606
"4580","SRES A1B","Northwest Interior Forest North","White Spruce",2080,2080,99381
"4581","SRES A1B","Northwest Interior Forest North","White Spruce",2081,2080,99998
"4582","SRES A1B","Northwest Interior Forest North","White Spruce",2082,2080,99981
"4583","SRES A1B","Northwest Interior Forest North","White Spruce",2083,2080,100847
"4584","SRES A1B","Northwest Interior Forest North","White Spruce",2084,2080,101598
"4585","SRES A1B","Northwest Interior Forest North","White Spruce",2085,2080,100638
"4586","SRES A1B","Northwest Interior Forest North","White Spruce",2086,2080,101067
"4587","SRES A1B","Northwest Interior Forest North","White Spruce",2087,2080,100246
"4588","SRES A1B","Northwest Interior Forest North","White Spruce",2088,2080,99688
"4589","SRES A1B","Northwest Interior Forest North","White Spruce",2089,2080,100435
"4590","SRES A1B","Northwest Interior Forest North","White Spruce",2090,2090,99956
"4591","SRES A1B","Northwest Interior Forest North","White Spruce",2091,2090,97451
"4592","SRES A1B","Northwest Interior Forest North","White Spruce",2092,2090,97469
"4593","SRES A1B","Northwest Interior Forest North","White Spruce",2093,2090,98204
"4594","SRES A1B","Northwest Interior Forest North","White Spruce",2094,2090,98670
"4595","SRES A1B","Northwest Interior Forest North","White Spruce",2095,2090,98240
"4596","SRES A1B","Northwest Interior Forest North","White Spruce",2096,2090,98093
"4597","SRES A1B","Northwest Interior Forest North","White Spruce",2097,2090,98482
"4598","SRES A1B","Northwest Interior Forest North","White Spruce",2098,2090,98928
"4599","SRES A1B","Northwest Interior Forest North","White Spruce",2099,2090,98884
"4600","SRES A1B","Northwest Interior Forest North","White Spruce",2100,2100,99886
"4601","SRES A1B","Northwest Interior Forest South","Black Spruce",2009,2000,31774
"4602","SRES A1B","Northwest Interior Forest South","Black Spruce",2010,2010,31634
"4603","SRES A1B","Northwest Interior Forest South","Black Spruce",2011,2010,31643
"4604","SRES A1B","Northwest Interior Forest South","Black Spruce",2012,2010,31763
"4605","SRES A1B","Northwest Interior Forest South","Black Spruce",2013,2010,31068
"4606","SRES A1B","Northwest Interior Forest South","Black Spruce",2014,2010,31104
"4607","SRES A1B","Northwest Interior Forest South","Black Spruce",2015,2010,31199
"4608","SRES A1B","Northwest Interior Forest South","Black Spruce",2016,2010,31292
"4609","SRES A1B","Northwest Interior Forest South","Black Spruce",2017,2010,31388
"4610","SRES A1B","Northwest Interior Forest South","Black Spruce",2018,2010,31488
"4611","SRES A1B","Northwest Interior Forest South","Black Spruce",2019,2010,31596
"4612","SRES A1B","Northwest Interior Forest South","Black Spruce",2020,2020,31714
"4613","SRES A1B","Northwest Interior Forest South","Black Spruce",2021,2020,31790
"4614","SRES A1B","Northwest Interior Forest South","Black Spruce",2022,2020,31887
"4615","SRES A1B","Northwest Interior Forest South","Black Spruce",2023,2020,31960
"4616","SRES A1B","Northwest Interior Forest South","Black Spruce",2024,2020,32073
"4617","SRES A1B","Northwest Interior Forest South","Black Spruce",2025,2020,32162
"4618","SRES A1B","Northwest Interior Forest South","Black Spruce",2026,2020,32182
"4619","SRES A1B","Northwest Interior Forest South","Black Spruce",2027,2020,32254
"4620","SRES A1B","Northwest Interior Forest South","Black Spruce",2028,2020,32254
"4621","SRES A1B","Northwest Interior Forest South","Black Spruce",2029,2020,32277
"4622","SRES A1B","Northwest Interior Forest South","Black Spruce",2030,2030,32229
"4623","SRES A1B","Northwest Interior Forest South","Black Spruce",2031,2030,32156
"4624","SRES A1B","Northwest Interior Forest South","Black Spruce",2032,2030,32219
"4625","SRES A1B","Northwest Interior Forest South","Black Spruce",2033,2030,32238
"4626","SRES A1B","Northwest Interior Forest South","Black Spruce",2034,2030,32297
"4627","SRES A1B","Northwest Interior Forest South","Black Spruce",2035,2030,32349
"4628","SRES A1B","Northwest Interior Forest South","Black Spruce",2036,2030,32446
"4629","SRES A1B","Northwest Interior Forest South","Black Spruce",2037,2030,32507
"4630","SRES A1B","Northwest Interior Forest South","Black Spruce",2038,2030,32596
"4631","SRES A1B","Northwest Interior Forest South","Black Spruce",2039,2030,32665
"4632","SRES A1B","Northwest Interior Forest South","Black Spruce",2040,2040,32480
"4633","SRES A1B","Northwest Interior Forest South","Black Spruce",2041,2040,32533
"4634","SRES A1B","Northwest Interior Forest South","Black Spruce",2042,2040,32572
"4635","SRES A1B","Northwest Interior Forest South","Black Spruce",2043,2040,32590
"4636","SRES A1B","Northwest Interior Forest South","Black Spruce",2044,2040,32630
"4637","SRES A1B","Northwest Interior Forest South","Black Spruce",2045,2040,32336
"4638","SRES A1B","Northwest Interior Forest South","Black Spruce",2046,2040,32294
"4639","SRES A1B","Northwest Interior Forest South","Black Spruce",2047,2040,32252
"4640","SRES A1B","Northwest Interior Forest South","Black Spruce",2048,2040,32358
"4641","SRES A1B","Northwest Interior Forest South","Black Spruce",2049,2040,32356
"4642","SRES A1B","Northwest Interior Forest South","Black Spruce",2050,2050,32465
"4643","SRES A1B","Northwest Interior Forest South","Black Spruce",2051,2050,32363
"4644","SRES A1B","Northwest Interior Forest South","Black Spruce",2052,2050,32476
"4645","SRES A1B","Northwest Interior Forest South","Black Spruce",2053,2050,32561
"4646","SRES A1B","Northwest Interior Forest South","Black Spruce",2054,2050,32387
"4647","SRES A1B","Northwest Interior Forest South","Black Spruce",2055,2050,32443
"4648","SRES A1B","Northwest Interior Forest South","Black Spruce",2056,2050,32470
"4649","SRES A1B","Northwest Interior Forest South","Black Spruce",2057,2050,30998
"4650","SRES A1B","Northwest Interior Forest South","Black Spruce",2058,2050,31065
"4651","SRES A1B","Northwest Interior Forest South","Black Spruce",2059,2050,30902
"4652","SRES A1B","Northwest Interior Forest South","Black Spruce",2060,2060,30988
"4653","SRES A1B","Northwest Interior Forest South","Black Spruce",2061,2060,30527
"4654","SRES A1B","Northwest Interior Forest South","Black Spruce",2062,2060,30620
"4655","SRES A1B","Northwest Interior Forest South","Black Spruce",2063,2060,30739
"4656","SRES A1B","Northwest Interior Forest South","Black Spruce",2064,2060,30860
"4657","SRES A1B","Northwest Interior Forest South","Black Spruce",2065,2060,30958
"4658","SRES A1B","Northwest Interior Forest South","Black Spruce",2066,2060,31080
"4659","SRES A1B","Northwest Interior Forest South","Black Spruce",2067,2060,31216
"4660","SRES A1B","Northwest Interior Forest South","Black Spruce",2068,2060,30991
"4661","SRES A1B","Northwest Interior Forest South","Black Spruce",2069,2060,30964
"4662","SRES A1B","Northwest Interior Forest South","Black Spruce",2070,2070,31060
"4663","SRES A1B","Northwest Interior Forest South","Black Spruce",2071,2070,31056
"4664","SRES A1B","Northwest Interior Forest South","Black Spruce",2072,2070,28634
"4665","SRES A1B","Northwest Interior Forest South","Black Spruce",2073,2070,28717
"4666","SRES A1B","Northwest Interior Forest South","Black Spruce",2074,2070,28812
"4667","SRES A1B","Northwest Interior Forest South","Black Spruce",2075,2070,28923
"4668","SRES A1B","Northwest Interior Forest South","Black Spruce",2076,2070,29018
"4669","SRES A1B","Northwest Interior Forest South","Black Spruce",2077,2070,29167
"4670","SRES A1B","Northwest Interior Forest South","Black Spruce",2078,2070,29193
"4671","SRES A1B","Northwest Interior Forest South","Black Spruce",2079,2070,29286
"4672","SRES A1B","Northwest Interior Forest South","Black Spruce",2080,2080,29402
"4673","SRES A1B","Northwest Interior Forest South","Black Spruce",2081,2080,29533
"4674","SRES A1B","Northwest Interior Forest South","Black Spruce",2082,2080,29493
"4675","SRES A1B","Northwest Interior Forest South","Black Spruce",2083,2080,29621
"4676","SRES A1B","Northwest Interior Forest South","Black Spruce",2084,2080,29713
"4677","SRES A1B","Northwest Interior Forest South","Black Spruce",2085,2080,29541
"4678","SRES A1B","Northwest Interior Forest South","Black Spruce",2086,2080,29593
"4679","SRES A1B","Northwest Interior Forest South","Black Spruce",2087,2080,29159
"4680","SRES A1B","Northwest Interior Forest South","Black Spruce",2088,2080,29053
"4681","SRES A1B","Northwest Interior Forest South","Black Spruce",2089,2080,29163
"4682","SRES A1B","Northwest Interior Forest South","Black Spruce",2090,2090,29164
"4683","SRES A1B","Northwest Interior Forest South","Black Spruce",2091,2090,28990
"4684","SRES A1B","Northwest Interior Forest South","Black Spruce",2092,2090,29039
"4685","SRES A1B","Northwest Interior Forest South","Black Spruce",2093,2090,29118
"4686","SRES A1B","Northwest Interior Forest South","Black Spruce",2094,2090,29190
"4687","SRES A1B","Northwest Interior Forest South","Black Spruce",2095,2090,29094
"4688","SRES A1B","Northwest Interior Forest South","Black Spruce",2096,2090,29049
"4689","SRES A1B","Northwest Interior Forest South","Black Spruce",2097,2090,29140
"4690","SRES A1B","Northwest Interior Forest South","Black Spruce",2098,2090,29163
"4691","SRES A1B","Northwest Interior Forest South","Black Spruce",2099,2090,29123
"4692","SRES A1B","Northwest Interior Forest South","Black Spruce",2100,2100,29245
"4693","SRES A1B","Northwest Interior Forest South","Deciduous",2009,2000,26815
"4694","SRES A1B","Northwest Interior Forest South","Deciduous",2010,2010,27039
"4695","SRES A1B","Northwest Interior Forest South","Deciduous",2011,2010,27069
"4696","SRES A1B","Northwest Interior Forest South","Deciduous",2012,2010,26819
"4697","SRES A1B","Northwest Interior Forest South","Deciduous",2013,2010,28232
"4698","SRES A1B","Northwest Interior Forest South","Deciduous",2014,2010,28110
"4699","SRES A1B","Northwest Interior Forest South","Deciduous",2015,2010,27906
"4700","SRES A1B","Northwest Interior Forest South","Deciduous",2016,2010,27771
"4701","SRES A1B","Northwest Interior Forest South","Deciduous",2017,2010,27579
"4702","SRES A1B","Northwest Interior Forest South","Deciduous",2018,2010,27371
"4703","SRES A1B","Northwest Interior Forest South","Deciduous",2019,2010,27150
"4704","SRES A1B","Northwest Interior Forest South","Deciduous",2020,2020,26948
"4705","SRES A1B","Northwest Interior Forest South","Deciduous",2021,2020,26800
"4706","SRES A1B","Northwest Interior Forest South","Deciduous",2022,2020,26626
"4707","SRES A1B","Northwest Interior Forest South","Deciduous",2023,2020,26439
"4708","SRES A1B","Northwest Interior Forest South","Deciduous",2024,2020,26244
"4709","SRES A1B","Northwest Interior Forest South","Deciduous",2025,2020,26031
"4710","SRES A1B","Northwest Interior Forest South","Deciduous",2026,2020,26043
"4711","SRES A1B","Northwest Interior Forest South","Deciduous",2027,2020,25899
"4712","SRES A1B","Northwest Interior Forest South","Deciduous",2028,2020,25875
"4713","SRES A1B","Northwest Interior Forest South","Deciduous",2029,2020,25869
"4714","SRES A1B","Northwest Interior Forest South","Deciduous",2030,2030,25945
"4715","SRES A1B","Northwest Interior Forest South","Deciduous",2031,2030,26091
"4716","SRES A1B","Northwest Interior Forest South","Deciduous",2032,2030,25985
"4717","SRES A1B","Northwest Interior Forest South","Deciduous",2033,2030,25925
"4718","SRES A1B","Northwest Interior Forest South","Deciduous",2034,2030,25832
